number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
1691,Rick Veleke,VelekeRick,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:52:54,456,0
1692,Tim Denommee,TDenommee,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:52:48,456,0
1693,Bands FC,_Bands_FC,Make sure you visit @loafersvinyl when you come to our exhibition at @ThePieceHall in Halifax. They’re our neighbours and they have ace records and brilliant coffee too https://t.co/dpas4BxFFB,2019-02-21 17:52:41,5,11
1694,Said h. Lugumi,chole_said,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-21 17:52:11,73,0
1695,Said h. Lugumi,chole_said,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:52:07,456,0
1696,J@yHernandez,JayHernandez3,"RT @GBCollege: Halifax businesswoman Viola Desmond is depicted on the $10 bill that went into circulation in November 2018. She became a Canadian civil rights icon when she refused to leave her seat in the ""whites-only"" area of a movie theatre in New Glasgow, Nova Scotia in 1946. #BHM https://t.co/EQAiMr3CCp",2019-02-21 17:52:04,4,0
1697,Said h. Lugumi,chole_said,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:52:01,102,0
1698,Nora Valentino,valentino_nora,"RT @Global_NB: A GoFundMe campaign had raised roughly $438,000 by midday Thursday, with a $1-million goal. 
https://t.co/untXEKa1zE",2019-02-21 17:51:58,3,0
1699,Subcomandante X,SubcomandanteX,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 17:51:52,24,0
1700,My testing account,my_data_test,RT @magicka66: A metro transit halifax driver in a car drove me to the Mumford terminal from St. Margaret's Bay road today. So nice of him!!!!,2019-02-21 17:51:44,1,0
1701,Halifax Health Jobs,WorkatHalifax,"This job might be a great fit for you: Registered Nurse - Cardiac Progressive Care Unit - https://t.co/dUnBFhNmzj #Nursing #DaytonaBeach, FL",2019-02-21 17:51:29,0,0
1702,Global New Brunswick,Global_NB,"A GoFundMe campaign had raised roughly $438,000 by midday Thursday, with a $1-million goal. 
https://t.co/untXEKa1zE",2019-02-21 17:51:27,3,3
1703,Heddy Johannesen,magicka66,A metro transit halifax driver in a car drove me to the Mumford terminal from St. Margaret's Bay road today. So nice of him!!!!,2019-02-21 17:50:57,1,0
1704,Andrée-Lyne Hallé,AndreeLyne_H,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:50:56,102,0
1705,dexterdyne,dexterdyne,"RT @hfxpublib: On Feb. 27, join award-winning children's author Shauntay Grant as she shares her picture book, Africville at #HalifaxNorth Library. Grant will talk about the making of the book and discuss this historic community with former Africville residents. https://t.co/mZ8q21WdFL #AHM2019 https://t.co/SGutK2JGaD",2019-02-21 17:50:38,15,0
1706,viktor,viktor17305283,@santanderukhelp I have Halifax current account but wanna switched with you,2019-02-21 17:50:28,0,0
1707,Diane Hill,_dianeahill_,"RT @kabotoss: Attention Indigenous Community! I'm still hiring several great summer internship opportunities in Toronto, Halifax and many more locations across Canada. Message me for more details (krystal.abotossaway@td.com) #Indigenous #FirstNations #Inuit #Metis https://t.co/yLBJtW5vyl",2019-02-21 17:50:02,21,0
1708,Amber,CDNGirlinNY,@blazed383 He's from Halifax. So probably Keith's,2019-02-21 17:49:31,0,0
1709,Adonis,AdonisN8,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:49:30,456,0
1710,Gus,Gus12760454,RT @RhondaBrown5: Even in the snow there is a lineup at @VandalDoughnuts Today all profits go to the #BarhoFamily #Halifax https://t.co/MyeXBn6p3H,2019-02-21 17:49:29,35,0
1711,LCH InfectionControl,LCH_IPC,"RT @IPS_Yorkshire: Save the date branch meetings are planned 08/04/19 Birstall day meeting, 17/07/19 Wakefield evening meeting.  The professional study day will be November and January meeting in Halifax https://t.co/IwxHvAVab6",2019-02-21 17:49:25,4,0
1712,Halifax Jobs,HalifaxJob,"Daily Living Assistant - Full-Time Part-Time: Shannex Inc. (Dartmouth, NS): ""40776 Lewis Hall Parkland at the Lakes ~ Corporate Offices We are pleased to offer the following exciting new opportunity: Daily..."" halifax eluta https://t.co/grT8ISxc9v",2019-02-21 17:49:06,0,0
1713,WX Halifax,wc_halifax,Thu 13:43: Light Snow; Temp -6.1 C; Windchill -14; Wind ESE 24 km/h; Humidity 89%; Press 101.1 kPa / falling. https://t.co/tt5lvrSsF4,2019-02-21 17:48:39,0,0
1714,merita ilo,merita_ilo,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:48:31,456,0
1715,Adjie Anderson Gates,Adjiesupergates,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:47:48,102,0
1716,Samer Majzoub,MajzoubSamer,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:47:36,456,0
1717,Samer Majzoub,MajzoubSamer,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-21 17:47:30,73,0
1718,CharlyKukuma,CharlyKukuma,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:47:27,102,0
1719,Dale Smith,DaleSmi97979358,RT @CBCAlerts: COMING UP LIVE: Prime Minister Justin Trudeau will make an infrastructure announcement and take questions from reporters in Halifax. https://t.co/MSKMa1z8cm,2019-02-21 17:47:21,26,0
1720,Pam Young,MarshWatching,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:47:10,456,0
1721,Kyle Burton,OceanTechKyle,RT @entrevestor: Halifax's Maritime BioLoggers pivoted recently to help improve the transportation of blood samples. The result: it raised $150K in 10 minutes from mentors at @creativedlab  Halifax. https://t.co/46z6L3eY6O #MedTech https://t.co/7ebSI6twI4,2019-02-21 17:47:04,2,0
1722,Linda Solomon Wood,Linda_Solomon,And yet the comments on Facebook under our story about the Halifax tragedy are very kind.  https://t.co/K9wsoeggty via @NatObserver,2019-02-21 17:46:59,0,0
1723,Sherry Anne,SherryPilates,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:46:56,456,0
1724,107.7 Estrie,FM1077,Un jeune homme qui a publié un commentaire islamophobe sur Facebook en lien avec l'incendie qui a décimé une famille à Halifax admet ses préjugés et avoue... https://t.co/OAcnkjTcsO,2019-02-21 17:46:46,0,0
1725,Dolores Childs,Queensrain226,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:46:20,456,0
1726,A,Ugh_Asmah,Check it out! I donated to 'Halifax House Fire Tragedy' -  https://t.co/GAvzP968UT via @gofundme,2019-02-21 17:46:16,0,1
1727,zander,zandersun,"RT @Peacebychoco: We are partnering with Vandal Doughnuts to donate all the proceeds of sales to the beautiful-hearted family affected with the deadliest house fire in the recent Nova Scotia history that lost the 7 kids. Stop by and show love
2150 Gottingen St, Halifax @VandalDoughnuts https://t.co/rFTDP50liY",2019-02-21 17:46:13,174,0
1728,Teresa Culhane,TeresaCulhane,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:46:12,456,0
1729,Isaac Grant,isaacgrant,"I have thought about this show every day since I saw it on opening night two weeks ago.

Halifax people who are interested in art that is more than easy entertainment, as well as topics of consent and power, see this before it closes on Sunday. https://t.co/LxUuC8IGKI",2019-02-21 17:45:56,0,2
1730,Katie Cousens,Cousens23,"RT @themanndp: Super excited to see @Cousens23 commit to @MSVU_Halifax Great family, player and most importantly person. Best of luck from your NKD family. https://t.co/AM5h0H6FDm",2019-02-21 17:45:14,2,0
1731,Entrevestor,entrevestor,Halifax's Maritime BioLoggers pivoted recently to help improve the transportation of blood samples. The result: it raised $150K in 10 minutes from mentors at @creativedlab  Halifax. https://t.co/46z6L3eY6O #MedTech https://t.co/7ebSI6twI4,2019-02-21 17:45:07,2,2
1732,Helen  Thewlis,HelenRamsdens,RT @RamsdensLLP: Our next @LastFridayClub will be held this Friday at @TradingRoomsTPH @ThePieceHall #Halifax 12:30 - 1:30 pm - will you be joining us? @BarclaysUK @MidYorksChamber @Cresswells_HB see you there! https://t.co/IBDM0BY58U,2019-02-21 17:45:02,2,0
1733,Sylvia Greier,sylviagreier,RT @CTVAtlantic: PM joins hundreds in Halifax square to remember 7 refugee children lost in fire https://t.co/nG82SP9Y8a,2019-02-21 17:45:02,38,0
1734,Arjun Singh,arjun_singh111,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:44:26,456,0
1735,Drew,nolifeneet,"RT @MackLamoureux: Lindsay Souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which led to her boarding a plane to Nova Scotia fully expecting to kill as many people as she could in a Halifax Mall. https://t.co/svr2ctxwLx",2019-02-21 17:44:22,24,0
1736,My testing account,my_data_test,RT @Thunderbeing316: the reason i felt so much vile energy from those old white folk in ca parliment because they r the1s who raped murdered&amp;ate those 7 kids from syria in halifax they didn't die in the fire they died in an expensive hotel in downtown halifax full moon last night yes?now i destroy u,2019-02-21 17:44:10,1,0
1737,Gord T,gordt,@ComaDict @KentThornhillMP @CPC_HQ Amazing how he can be at question period and be in Halifax at the same time. Either you are confused or he went afterward. Regardless is just a libtard deflection on your part.,2019-02-21 17:43:42,0,0
1738,K P Johnson,JustAGirlHere23,"RT @geoffregan: After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",2019-02-21 17:43:40,14,0
1739,chuck clarkson,ClarksonChuck,RT @CanadianPM: Watch live: Prime Minister Justin Trudeau makes a roadway infrastructure announcement in Halifax. https://t.co/G1kUmjxr4H https://t.co/hwg44agMSD,2019-02-21 17:43:37,34,0
1740,Linda Solomon Wood,Linda_Solomon,"This is so sad, so tragic and then, to add tragedy to tragedy...https://t.co/LfmmcWLoYV",2019-02-21 17:43:35,0,1
1741,Bruce A. Herron,BruceAHerron1,"RT @EVASAir: EVAS Air is a proud Air Canada Express Partner, with bases in both #Gander, #NL and #Halifax, #NS. We are currently hiring for multiple positions within our growing company! Click the link here to view a list of available positions: https://t.co/LUGBUWYjB6 https://t.co/fKJkUaKcd9",2019-02-21 17:43:13,5,0
1742,Jazzy,Jazzysunshine17,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:43:05,102,0
1743,Linda Solomon Wood,Linda_Solomon,Quebec news channel deletes Facebook post about fatal Halifax fire that drew hateful comments https://t.co/LfmmcWLoYV,2019-02-21 17:42:48,0,0
1744,Nova Scotia Gov.,nsgov,"RT @NS_CCH: WOW #DinosaursUnearthed has already seen a roaring 31,000 visits to the exhibit at the @MNH_Naturalists. More information at https://t.co/oerKxE7YRB #museums #Halifax https://t.co/CbS4SlxzyX",2019-02-21 17:42:13,2,0
1745,KSP_Libs,KSP_Libs,"RT @JustinTrudeau: Dans les moments tragiques, les Canadiens sont là les uns pour les autres. 
https://t.co/PIzzC6Jk5k",2019-02-21 17:41:57,73,0
1746,ShrimpsPolice,ShrimpsFCPolice,RT @Shrimps247: Martin Coy takes charge of a Morecambe match for the third time this season when they host Lincoln City on Saturday; the previous games were the defeats against Oldham Athletic and FC Halifax Town.... https://t.co/LYQByMVsoT,2019-02-21 17:41:51,2,0
1747,chuck clarkson,ClarksonChuck,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:41:50,456,0
1748,KSP_Libs,KSP_Libs,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:41:49,102,0
1749,Alex Boeira,alexboeira,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:41:46,456,0
1750,KSP_Libs,KSP_Libs,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:41:42,456,0
1751,Egremont Town Band,EgremontBand,RT @All4Brass: New Post: Halifax Youth Brass Festival Is A Blast! https://t.co/jls0uVGnxN https://t.co/fPpWPetIUz,2019-02-21 17:41:25,1,0
1752,Global Halifax,globalhalifax,"A GoFundMe campaign had raised roughly $438,000 by midday Thursday, with a $1-million goal. #Halifax
https://t.co/ZKMSYmwSZv",2019-02-21 17:41:11,2,9
1753,Richard,GuthrieAardvark,"RT @AndyFillmoreHFX: Halifax is hurting from an immeasurable loss of life today following a house fire in Spryfield. 

They arrived as refugees – but they became our neighbours. Our thoughts are with the survivors and their loved ones.

My statement from the House of Commons: https://t.co/p4nYBbwf8e",2019-02-21 17:41:06,293,0
1754,Richard Woodbury,RichardWoodbury,"RT @HalifaxEditor: Before committing his violent crimes in #Halifax, William Shrubsall lived in Niagara Falls, N.Y. A childhood friend recalls him as prone to laughter and loyal to his friends... but there were warnings. New @RichardWoodbury report for @HalifaxMagazine. https://t.co/tP07bJvBU1 https://t.co/ACufcRehsa",2019-02-21 17:40:57,2,0
1755,Pak Momineens,Momneenstime,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:40:52,102,0
1756,JoAnne Fillion,joanne_fillion,"RT @JustinTrudeau: In times of tragedy, Canadians are there for each other. 
https://t.co/JgBeiLWHdV",2019-02-21 17:40:20,456,0
1757,Tree,Tree74canada,"RT @JustinTrudeau: Great news for Nova Scotia: The new Sackville-Bedford-Burnside Connector is coming soon! This project will create jobs, grow the local economy, and make sure your commute to and from Dartmouth is shorter and safer. Learn more: https://t.co/Xv7bhZBObG #BuildingCanada https://t.co/U7jTG7t5ll",2019-02-21 17:40:13,102,0
